,userId,Reputation,Views,UpVotes,DownVotes,postId,Score,ViewCount,CommentCount
12237,1993,101,4,5,0,0,0.0,0,0
12242,1996,101,0,4,0,0,0.0,0,0
12245,1999,101,1,2,0,0,0.0,0,0
12246,2000,1,0,0,0,0,0.0,0,0
12248,2003,101,2,4,0,0,0.0,0,0
12250,2008,101,0,0,0,0,0.0,0,0
12251,2010,101,1,1,0,0,0.0,0,0
12252,2011,101,1,0,0,0,0.0,0,0
12253,2013,101,1,0,0,0,0.0,0,0
12254,2015,101,0,0,0,0,0.0,0,0
12255,2017,101,0,0,0,0,0.0,0,0
12256,2018,101,0,2,0,0,0.0,0,0
12275,2024,1,0,0,0,0,0.0,0,0
12291,2031,101,1,0,0,0,0.0,0,0
12292,2032,101,0,0,0,0,0.0,0,0
12293,2034,101,2,0,0,0,0.0,0,0
12302,2038,103,16,2,0,0,0.0,0,0
12303,2039,103,8,37,0,0,0.0,0,0
12425,2041,101,2,0,0,0,0.0,0,0
12444,2048,101,0,0,0,0,0.0,0,0
12449,2051,101,0,0,0,0,0.0,0,0
12452,2054,101,2,0,0,0,0.0,0,0
12453,2056,101,0,0,0,0,0.0,0,0
12454,2059,101,0,1,0,0,0.0,0,0
12464,2066,101,1,2,0,0,0.0,0,0
12475,2068,101,1,5,0,0,0.0,0,0
12501,2076,101,0,1,0,0,0.0,0,0
12513,2080,101,1,0,0,0,0.0,0,0
12514,2081,101,1,0,0,0,0.0,0,0
12518,2086,101,4,0,0,0,0.0,0,0
12519,2088,101,2,0,0,0,0.0,0,0
12525,2092,101,2,0,0,0,0.0,0,0
12526,2093,101,1,0,0,0,0.0,0,0
12527,2094,101,3,0,0,0,0.0,0,0
12539,2107,101,1,0,0,0,0.0,0,0
12542,2110,101,31,1,0,0,0.0,0,0
12857,2119,101,1,0,0,0,0.0,0,0
12858,2121,101,0,0,0,0,0.0,0,0
12962,2135,101,1,0,0,0,0.0,0,0
12965,2139,101,0,0,0,0,0.0,0,0
12969,2142,101,1,0,0,0,0.0,0,0
12970,2143,101,3,0,0,0,0.0,0,0
12981,2145,101,1,0,0,0,0.0,0,0
13022,2155,101,1,0,0,0,0.0,0,0
13023,2156,101,2,6,0,0,0.0,0,0
13026,2159,101,2,6,0,0,0.0,0,0
13027,2160,101,11,0,0,0,0.0,0,0
13083,2172,101,2,0,0,0,0.0,0,0
13084,2175,1,0,0,0,0,0.0,0,0
13085,2176,101,0,0,0,0,0.0,0,0
13086,2177,101,0,4,0,0,0.0,0,0
13087,2179,101,5,1,0,0,0.0,0,0
13088,2180,101,0,0,0,0,0.0,0,0
13090,2187,101,2,0,0,0,0.0,0,0
13094,2190,101,1,0,0,0,0.0,0,0
13102,2194,101,0,0,0,0,0.0,0,0
13107,2201,101,3,0,0,0,0.0,0,0
13110,2203,101,1,0,0,0,0.0,0,0
13111,2205,101,2,55,0,0,0.0,0,0
13112,2206,101,0,0,0,0,0.0,0,0
13113,2207,101,0,0,0,0,0.0,0,0
13114,2210,101,2,2,0,0,0.0,0,0
13115,2213,101,0,0,0,0,0.0,0,0
13116,2216,101,1,0,0,0,0.0,0,0
13120,2219,101,0,1,0,0,0.0,0,0
13121,2220,101,1,0,0,0,0.0,0,0
13129,2227,101,7,3,0,0,0.0,0,0
13132,2232,101,0,0,0,0,0.0,0,0
13139,2240,101,1,0,0,0,0.0,0,0
13140,2241,1,3,0,0,0,0.0,0,0
13141,2243,101,1,0,0,0,0.0,0,0
13142,2244,101,2,2,0,0,0.0,0,0
13146,2249,101,0,0,0,0,0.0,0,0
13161,2255,101,2,1,0,0,0.0,0,0
13173,2263,1,0,0,0,0,0.0,0,0
13174,2267,101,5,0,0,0,0.0,0,0
13175,2269,101,2,5,0,0,0.0,0,0
13177,2273,101,1,2,0,0,0.0,0,0
13178,2275,101,0,0,0,0,0.0,0,0
13182,2284,101,1,3,0,0,0.0,0,0
13183,2286,101,0,1,0,0,0.0,0,0
13188,2296,101,0,0,0,0,0.0,0,0
13189,2300,101,1,0,0,0,0.0,0,0
13190,2306,151,6,1,0,0,0.0,0,0
13269,2311,101,0,0,0,0,0.0,0,0
13273,2313,101,1,4,0,0,0.0,0,0
13277,2317,101,1,0,0,0,0.0,0,0
13278,2319,101,0,0,0,0,0.0,0,0
13280,2321,101,0,1,0,0,0.0,0,0
13288,2324,101,0,0,0,0,0.0,0,0
13298,2330,101,0,3,0,0,0.0,0,0
13299,2331,101,4,0,0,0,0.0,0,0
13300,2332,101,3,0,0,0,0.0,0,0
13302,2338,101,0,3,0,0,0.0,0,0
13309,2340,101,0,0,0,0,0.0,0,0
13316,2345,101,3,0,0,0,0.0,0,0
13317,2346,101,0,0,0,0,0.0,0,0
13318,2349,1,1,0,0,0,0.0,0,0
13320,2356,103,2,5,0,0,0.0,0,0
13321,2357,101,0,0,0,0,0.0,0,0
13325,2364,101,1,4,0,0,0.0,0,0
13328,2373,101,0,8,0,0,0.0,0,0
13329,2374,101,0,0,0,0,0.0,0,0
13339,2386,1,0,0,0,0,0.0,0,0
13349,2388,1,5,0,0,0,0.0,0,0
13350,2390,101,0,0,0,0,0.0,0,0
13351,2391,101,0,0,0,0,0.0,0,0
13654,2409,101,0,0,0,0,0.0,0,0
13655,2411,101,0,0,0,0,0.0,0,0
13656,2412,101,0,0,0,0,0.0,0,0
13657,2413,101,0,0,0,0,0.0,0,0
13658,2417,1,0,0,0,0,0.0,0,0
13659,2418,101,2,38,0,0,0.0,0,0
13660,2419,101,0,0,0,0,0.0,0,0
13661,2421,101,0,0,0,0,0.0,0,0
13691,2431,101,1,0,0,0,0.0,0,0
13692,2433,101,0,3,0,0,0.0,0,0
13694,2436,103,2,0,0,0,0.0,0,0
13695,2437,101,0,0,0,0,0.0,0,0
13696,2439,101,0,3,0,0,0.0,0,0
13702,2453,101,0,0,0,0,0.0,0,0
13707,2455,101,0,0,0,0,0.0,0,0
13724,2460,101,0,0,0,0,0.0,0,0
13725,2461,101,2,7,0,0,0.0,0,0
13726,2467,101,0,0,0,0,0.0,0,0
13727,2469,101,0,0,0,0,0.0,0,0
13736,2476,101,0,2,0,0,0.0,0,0
13737,2477,101,0,0,0,0,0.0,0,0
13739,2483,101,0,0,0,0,0.0,0,0
13783,2487,101,0,0,0,0,0.0,0,0
13789,2492,101,1,0,0,0,0.0,0,0
13790,2495,101,2,1,0,0,0.0,0,0
13791,2496,101,2,1,0,0,0.0,0,0
13792,2497,101,0,0,0,0,0.0,0,0
13795,2499,101,0,0,0,0,0.0,0,0
13796,2500,101,1,0,0,0,0.0,0,0
13797,2503,101,0,0,0,0,0.0,0,0
13801,2511,101,15,6,0,0,0.0,0,0
13819,2517,101,2,1,0,0,0.0,0,0
13820,2519,101,0,0,0,0,0.0,0,0
13821,2520,101,2,0,0,0,0.0,0,0
13822,2521,101,1,0,0,0,0.0,0,0
13823,2522,161,2,38,0,0,0.0,0,0
13824,2523,101,1,1,0,0,0.0,0,0
13831,2529,101,0,0,0,0,0.0,0,0
13832,2530,101,1,2,0,0,0.0,0,0
13833,2531,101,1,0,0,0,0.0,0,0
13840,2538,101,0,0,0,0,0.0,0,0
13846,2543,101,1,2,0,0,0.0,0,0
13867,2548,101,1,0,0,0,0.0,0,0
13873,2550,101,1,3,0,0,0.0,0,0
13874,2551,101,2,2,0,0,0.0,0,0
13875,2552,101,1,0,0,0,0.0,0,0
13876,2555,101,0,0,0,0,0.0,0,0
13878,2563,101,0,1,0,0,0.0,0,0
13880,2565,101,2,0,0,0,0.0,0,0
13888,2567,101,2,0,0,0,0.0,0,0
13889,2568,1,0,0,0,0,0.0,0,0
13890,2569,101,3,1,0,0,0.0,0,0
13891,2570,101,1,0,0,0,0.0,0,0
13893,2572,101,0,0,0,0,0.0,0,0
13894,2573,1,1,0,0,0,0.0,0,0
13895,2577,101,0,1,0,0,0.0,0,0
13897,2583,101,0,0,0,0,0.0,0,0
13898,2584,1,0,0,0,0,0.0,0,0
13902,2588,101,1,0,0,0,0.0,0,0
13926,2593,101,0,0,0,0,0.0,0,0
13927,2594,101,3,2,0,0,0.0,0,0
13936,2602,101,0,0,0,0,0.0,0,0
13939,2609,101,0,0,0,0,0.0,0,0
13941,2614,101,0,0,0,0,0.0,0,0
13942,2615,101,1,0,0,0,0.0,0,0
13952,2619,101,1,0,0,0,0.0,0,0
13953,2621,101,0,2,0,0,0.0,0,0
13957,2623,101,1,0,0,0,0.0,0,0
13961,2631,121,3,1,0,0,0.0,0,0
13962,2632,103,0,0,0,0,0.0,0,0
13963,2633,101,11,4,0,0,0.0,0,0
13986,2636,101,6,3,0,0,0.0,0,0
13988,2640,101,0,0,0,0,0.0,0,0
14055,2651,101,0,0,0,0,0.0,0,0
14060,2653,101,0,0,0,0,0.0,0,0
14062,2656,101,1,0,0,0,0.0,0,0
14095,2661,101,0,0,0,0,0.0,0,0
14096,2662,101,0,2,0,0,0.0,0,0
14359,2670,101,1,0,0,0,0.0,0,0
14360,2671,101,11,0,0,0,0.0,0,0
14361,2672,101,0,0,0,0,0.0,0,0
14367,2681,101,0,1,0,0,0.0,0,0
14368,2683,101,6,2,0,0,0.0,0,0
14369,2684,101,0,1,0,0,0.0,0,0
14370,2688,101,1,0,0,0,0.0,0,0
14372,2691,101,2,0,0,0,0.0,0,0
14373,2692,101,0,0,0,0,0.0,0,0
14377,2694,101,0,1,0,0,0.0,0,0
14379,2697,101,1,0,0,0,0.0,0,0
14381,2700,101,0,0,0,0,0.0,0,0
14382,2701,101,0,0,0,0,0.0,0,0
14383,2703,101,0,0,0,0,0.0,0,0
14398,2705,101,0,0,0,0,0.0,0,0
14404,2708,101,2,0,0,0,0.0,0,0
14509,2735,101,8,0,0,0,0.0,0,0
14510,2736,101,0,0,0,0,0.0,0,0
14518,2743,101,1,0,0,0,0.0,0,0
14519,2745,101,0,0,0,0,0.0,0,0
14522,2748,101,0,0,0,0,0.0,0,0
14548,2751,101,3,2,0,0,0.0,0,0
14553,2764,101,0,0,0,0,0.0,0,0
14575,2774,101,0,0,0,0,0.0,0,0
14638,2776,101,2,0,0,0,0.0,0,0
14639,2778,101,0,0,0,0,0.0,0,0
14641,2782,101,0,0,0,0,0.0,0,0
14643,2786,101,1,0,0,0,0.0,0,0
14647,2790,101,0,1,0,0,0.0,0,0
14648,2791,101,0,0,0,0,0.0,0,0
14657,2797,101,0,0,0,0,0.0,0,0
14682,2799,101,4,0,0,0,0.0,0,0
14689,2804,101,2,3,0,0,0.0,0,0
14699,2809,101,0,2,0,0,0.0,0,0
14700,2810,101,0,2,0,0,0.0,0,0
14701,2811,101,2,0,0,0,0.0,0,0
14702,2813,101,0,4,0,0,0.0,0,0
14923,2818,101,0,0,0,0,0.0,0,0
14933,2822,106,3,2,0,0,0.0,0,0
14942,2828,101,0,1,0,0,0.0,0,0
14962,2841,101,0,0,0,0,0.0,0,0
14967,2843,101,0,0,0,0,0.0,0,0
14968,2847,101,0,0,0,0,0.0,0,0
14988,2852,101,0,0,0,0,0.0,0,0
14989,2853,101,0,0,0,0,0.0,0,0
14990,2854,101,3,0,0,0,0.0,0,0
14991,2855,101,0,0,0,0,0.0,0,0
14992,2856,101,0,3,0,0,0.0,0,0
14993,2857,101,0,0,0,0,0.0,0,0
15073,2861,1,0,0,0,0,0.0,0,0
15074,2863,101,0,1,0,0,0.0,0,0
15079,2867,101,0,2,0,0,0.0,0,0
15082,2876,103,1,1,0,0,0.0,0,0
15085,2881,101,0,0,0,0,0.0,0,0
15086,2884,101,8,1,0,0,0.0,0,0
15093,2887,101,0,3,0,0,0.0,0,0
15094,2888,101,0,0,0,0,0.0,0,0
15097,2890,101,0,0,0,0,0.0,0,0
15098,2894,101,0,0,0,0,0.0,0,0
15099,2896,101,1,0,0,0,0.0,0,0
15100,2897,101,4,0,0,0,0.0,0,0
15124,2899,101,0,0,0,0,0.0,0,0
15125,2901,101,0,0,0,0,0.0,0,0
15147,2905,101,0,0,0,0,0.0,0,0
15148,2906,101,0,1,0,0,0.0,0,0
15153,2910,103,6,6,0,0,0.0,0,0
15154,2911,101,2,3,0,0,0.0,0,0
15165,2913,101,1,0,0,0,0.0,0,0
15185,2918,1,1,0,0,0,0.0,0,0
15186,2919,101,3,0,0,0,0.0,0,0
15228,2922,101,0,0,0,0,0.0,0,0
15229,2923,101,0,0,0,0,0.0,0,0
15239,2940,103,9,105,0,0,0.0,0,0
15240,2941,101,1,0,0,0,0.0,0,0
15246,2945,101,0,0,0,0,0.0,0,0
15247,2946,101,3,0,0,0,0.0,0,0
15498,2960,1,2,0,0,0,0.0,0,0
15501,2962,101,1,0,0,0,0.0,0,0
15511,2968,1,0,0,0,0,0.0,0,0
15599,2971,101,8,0,0,0,0.0,0,0
15606,2974,1,0,0,0,0,0.0,0,0
15613,2977,101,0,3,0,0,0.0,0,0
15635,2985,1,0,0,0,0,0.0,0,0
15639,2990,101,0,0,0,0,0.0,0,0
15642,2994,101,1,0,0,0,0.0,0,0
15650,3004,101,0,0,0,0,0.0,0,0
15651,3007,101,0,1,0,0,0.0,0,0
15657,3011,101,0,0,0,0,0.0,0,0
15671,3015,101,5,2,0,0,0.0,0,0
15673,3018,128,2,5,0,0,0.0,0,0
15772,3020,101,5,6,0,0,0.0,0,0
15793,3028,101,0,8,0,0,0.0,0,0
15794,3029,1,1,0,0,0,0.0,0,0
15795,3030,101,0,0,0,0,0.0,0,0
15797,3032,101,0,1,0,0,0.0,0,0
15818,3049,101,0,0,0,0,0.0,0,0
15819,3051,101,6,0,0,0,0.0,0,0
15830,3054,101,0,0,0,0,0.0,0,0
15831,3055,101,0,0,0,0,0.0,0,0
15832,3056,101,3,2,0,0,0.0,0,0
15864,3059,101,1,0,0,0,0.0,0,0
15872,3063,101,0,0,0,0,0.0,0,0
15873,3065,108,4,6,0,0,0.0,0,0
15874,3068,101,0,0,0,0,0.0,0,0
15876,3072,101,1,0,0,0,0.0,0,0
15887,3078,101,0,0,0,0,0.0,0,0
15888,3080,101,7,0,0,0,0.0,0,0
15889,3083,101,2,0,0,0,0.0,0,0
15900,3088,101,1,0,0,0,0.0,0,0
15902,3093,101,1,0,0,0,0.0,0,0
15923,3103,1,0,0,0,0,0.0,0,0
15933,3110,101,3,0,0,0,0.0,0,0
15937,3117,1,0,0,0,0,0.0,0,0
15940,3122,1,0,0,0,0,0.0,0,0
15941,3123,101,0,0,0,0,0.0,0,0
15964,3126,1,0,0,0,0,0.0,0,0
15965,3129,101,0,1,0,0,0.0,0,0
15966,3131,101,0,0,0,0,0.0,0,0
15968,3134,101,0,0,0,0,0.0,0,0
15977,3137,111,9,26,0,0,0.0,0,0
15983,3141,101,45,0,0,0,0.0,0,0
15984,3142,101,0,0,0,0,0.0,0,0
15988,3144,101,1,0,0,0,0.0,0,0
15989,3146,101,0,0,0,0,0.0,0,0
15991,3151,101,3,3,0,0,0.0,0,0
15995,3162,101,1,81,0,0,0.0,0,0
15996,3165,101,0,0,0,0,0.0,0,0
15997,3166,101,0,0,0,0,0.0,0,0
15999,3168,1,1,0,0,0,0.0,0,0
16000,3170,101,2,7,0,0,0.0,0,0
16004,3179,101,1,0,0,0,0.0,0,0
16020,3190,101,0,0,0,0,0.0,0,0
16023,3195,101,1,0,0,0,0.0,0,0
16025,3199,101,0,1,0,0,0.0,0,0
16026,3201,101,0,1,0,0,0.0,0,0
16027,3202,1,0,0,0,0,0.0,0,0
16029,3204,101,0,0,0,0,0.0,0,0
16031,3206,101,1,2,0,0,0.0,0,0
16032,3207,101,0,3,0,0,0.0,0,0
16033,3209,101,0,0,0,0,0.0,0,0
16034,3210,101,0,0,0,0,0.0,0,0
16035,3212,101,0,0,0,0,0.0,0,0
16036,3215,101,0,0,0,0,0.0,0,0
16037,3216,101,0,2,0,0,0.0,0,0
16038,3217,101,0,1,0,0,0.0,0,0
16039,3218,101,0,0,0,0,0.0,0,0
16040,3219,103,4,11,0,0,0.0,0,0
16041,3222,101,1,1,0,0,0.0,0,0
16042,3223,101,0,0,0,0,0.0,0,0
16043,3224,101,1,0,0,0,0.0,0,0
16044,3225,101,0,1,0,0,0.0,0,0
16045,3226,101,0,1,0,0,0.0,0,0
16046,3229,101,0,2,0,0,0.0,0,0
16047,3230,101,1,1,0,0,0.0,0,0
16048,3231,101,0,2,0,0,0.0,0,0
16050,3234,101,0,1,0,0,0.0,0,0
16051,3235,101,0,2,0,0,0.0,0,0
16052,3236,101,2,2,0,0,0.0,0,0
16053,3238,101,0,0,0,0,0.0,0,0
16054,3240,101,0,1,0,0,0.0,0,0
16055,3241,101,0,2,0,0,0.0,0,0
16056,3242,106,4,6,0,0,0.0,0,0
16058,3244,101,0,1,0,0,0.0,0,0
16074,3250,101,1,1,0,0,0.0,0,0
16075,3251,101,0,2,0,0,0.0,0,0
16076,3252,101,1,2,0,0,0.0,0,0
16078,3254,101,0,0,0,0,0.0,0,0
16079,3255,101,1,2,0,0,0.0,0,0
16080,3257,101,0,0,0,0,0.0,0,0
16081,3259,1,0,0,0,0,0.0,0,0
16082,3260,101,0,0,0,0,0.0,0,0
16083,3261,101,0,0,0,0,0.0,0,0
16118,3266,101,5,0,0,0,0.0,0,0
16119,3268,101,0,1,0,0,0.0,0,0
16149,3273,101,0,0,0,0,0.0,0,0
16150,3274,101,1,0,0,0,0.0,0,0
16151,3276,101,0,0,0,0,0.0,0,0
16356,3281,101,1,0,0,0,0.0,0,0
16359,3287,131,0,7,1,0,0.0,0,0
16360,3289,101,0,0,0,0,0.0,0,0
16361,3290,1,0,0,0,0,0.0,0,0
16370,3294,101,0,0,0,0,0.0,0,0
16371,3295,101,0,0,0,0,0.0,0,0
16375,3299,101,1,0,0,0,0.0,0,0
16376,3300,101,1,0,0,0,0.0,0,0
16387,3302,1,0,0,0,0,0.0,0,0
16388,3303,101,0,0,0,0,0.0,0,0
16389,3304,101,0,0,0,0,0.0,0,0
16401,3307,101,0,0,0,0,0.0,0,0
16457,3316,101,0,0,0,0,0.0,0,0
16459,3318,101,0,2,0,0,0.0,0,0
16462,3321,1,1,0,0,0,0.0,0,0
16463,3322,101,0,0,0,0,0.0,0,0
16464,3323,101,1,0,0,0,0.0,0,0
16465,3324,101,1,0,0,0,0.0,0,0
16467,3327,101,0,1,0,0,0.0,0,0
16469,3329,101,1,5,0,0,0.0,0,0
16504,3332,101,0,0,0,0,0.0,0,0
16511,3335,1,0,0,0,0,0.0,0,0
16519,3343,101,10,8,0,0,0.0,0,0
16520,3344,101,17,1,0,0,0.0,0,0
16534,3354,101,1,1,0,0,0.0,0,0
16538,3363,101,1,0,0,0,0.0,0,0
16539,3364,1,2,0,0,0,0.0,0,0
16540,3365,101,0,0,0,0,0.0,0,0
16564,3372,101,0,0,0,0,0.0,0,0
16566,3375,101,0,0,0,0,0.0,0,0
16878,3393,101,0,0,0,0,0.0,0,0
16891,3399,1,1,0,0,0,0.0,0,0
16905,3403,101,1,0,0,0,0.0,0,0
16920,3413,101,1,4,0,0,0.0,0,0
16922,3420,101,0,1,0,0,0.0,0,0
16923,3421,101,2,1,0,0,0.0,0,0
16929,3426,101,0,2,0,0,0.0,0,0
16930,3427,101,0,0,0,0,0.0,0,0
16959,3435,101,0,0,0,0,0.0,0,0
16968,3440,101,1,0,0,0,0.0,0,0
16969,3441,101,0,0,0,0,0.0,0,0
16982,3444,101,0,0,0,0,0.0,0,0
16983,3445,101,0,0,0,0,0.0,0,0
16988,3452,101,10,1,0,0,0.0,0,0
16999,3455,101,0,0,0,0,0.0,0,0
17001,3457,1,0,0,0,0,0.0,0,0
17005,3464,101,1,0,0,0,0.0,0,0
17051,3486,101,1,7,0,0,0.0,0,0
17107,3490,101,0,0,0,0,0.0,0,0
17109,3492,1,4,0,0,0,0.0,0,0
17124,3511,1,1,0,0,0,0.0,0,0
17126,3513,101,3,0,0,0,0.0,0,0
17127,3514,1,0,0,0,0,0.0,0,0
17128,3515,101,3,0,0,0,0.0,0,0
17129,3518,101,0,0,0,0,0.0,0,0
17130,3519,1,1,0,0,0,0.0,0,0
17131,3521,121,17,3,0,0,0.0,0,0
17132,3524,101,0,0,0,0,0.0,0,0
17153,3528,101,7,1,0,0,0.0,0,0
17157,3536,101,0,0,0,0,0.0,0,0
17158,3537,101,0,0,0,0,0.0,0,0
17159,3538,101,1,0,0,0,0.0,0,0
17180,3553,101,1,0,0,0,0.0,0,0
17181,3554,101,0,11,0,0,0.0,0,0
17182,3555,101,0,0,0,0,0.0,0,0
17183,3556,178,17,29,0,0,0.0,0,0
17184,3557,101,0,0,0,0,0.0,0,0
17187,3562,101,0,0,0,0,0.0,0,0
17267,3575,101,0,0,0,0,0.0,0,0
17281,3580,1,0,0,0,0,0.0,0,0
17306,3583,1,0,0,0,0,0.0,0,0
17315,3587,1,0,0,0,0,0.0,0,0
17318,3590,101,1,0,0,0,0.0,0,0
17354,3596,101,0,0,0,0,0.0,0,0
17364,3598,101,7,0,0,0,0.0,0,0
17428,3605,101,0,0,0,0,0.0,0,0
17429,3606,101,0,0,0,0,0.0,0,0
17435,3617,216,3,34,0,0,0.0,0,0
17443,3627,101,2,1,0,0,0.0,0,0
17445,3630,101,0,1,0,0,0.0,0,0
17446,3634,1,0,0,0,0,0.0,0,0
17447,3637,101,8,1,0,0,0.0,0,0
17448,3639,101,0,0,0,0,0.0,0,0
17461,3641,101,0,0,0,0,0.0,0,0
17463,3647,101,2,0,0,0,0.0,0,0
17464,3648,101,1,0,0,0,0.0,0,0
17465,3649,101,3,1,0,0,0.0,0,0
17469,3655,101,0,0,0,0,0.0,0,0
17472,3661,101,0,0,0,0,0.0,0,0
17473,3663,101,1,0,0,0,0.0,0,0
17490,3674,1,0,0,0,0,0.0,0,0
17494,3680,1,0,0,0,0,0.0,0,0
17508,3689,101,2,0,0,0,0.0,0,0
17518,3697,101,0,1,0,0,0.0,0,0
17519,3698,101,0,0,0,0,0.0,0,0
17534,3701,101,1,11,0,0,0.0,0,0
17535,3702,1,0,0,0,0,0.0,0,0
17536,3703,101,10,12,0,0,0.0,0,0
17539,3708,101,6,165,0,0,0.0,0,0
17542,3717,101,0,0,0,0,0.0,0,0
17552,3723,101,0,0,0,0,0.0,0,0
17560,3726,1,0,0,0,0,0.0,0,0
17564,3728,1,0,0,0,0,0.0,0,0
17573,3738,101,0,0,0,0,0.0,0,0
17575,3741,101,0,0,0,0,0.0,0,0
17578,3746,101,0,0,0,0,0.0,0,0
17629,3750,101,1,0,0,0,0.0,0,0
17630,3753,101,51,4,0,0,0.0,0,0
17635,3756,101,0,0,0,0,0.0,0,0
17637,3759,101,1,0,0,0,0.0,0,0
17651,3769,101,2,0,0,0,0.0,0,0
17660,3779,101,0,2,0,0,0.0,0,0
17661,3783,101,2,0,0,0,0.0,0,0
17673,3790,78,4,22,0,0,0.0,0,0
17676,3793,101,0,0,0,0,0.0,0,0
17693,3796,101,0,0,0,0,0.0,0,0
17698,3800,101,1,0,0,0,0.0,0,0
17699,3801,101,3,5,0,0,0.0,0,0
17700,3802,1,0,0,0,0,0.0,0,0
17742,3810,101,0,0,0,0,0.0,0,0
17743,3811,101,5,3,0,0,0.0,0,0
17747,3813,101,0,0,0,0,0.0,0,0
17752,3819,101,0,0,0,0,0.0,0,0
17757,3825,101,0,0,0,0,0.0,0,0
17770,3828,101,4,1,0,0,0.0,0,0
17780,3833,101,1,0,0,0,0.0,0,0
17814,3838,101,0,0,0,0,0.0,0,0
17815,3839,101,0,0,0,0,0.0,0,0
17817,3841,1,0,0,0,0,0.0,0,0
17818,3842,101,0,0,0,0,0.0,0,0
17829,3852,101,0,1,0,0,0.0,0,0
17830,3853,101,0,0,0,0,0.0,0,0
17844,3863,101,0,0,0,0,0.0,0,0
17846,3865,101,0,0,0,0,0.0,0,0
17847,3866,101,0,1,0,0,0.0,0,0
17854,3868,101,1,1,0,0,0.0,0,0
17914,3876,101,0,0,0,0,0.0,0,0
17916,3879,101,4,0,0,0,0.0,0,0
17917,3882,101,0,0,0,0,0.0,0,0
17920,3884,101,0,0,0,0,0.0,0,0
17927,3895,101,1,0,0,0,0.0,0,0
17951,3901,101,0,0,0,0,0.0,0,0
18004,3907,101,0,0,0,0,0.0,0,0
18098,3912,101,0,2,0,0,0.0,0,0
18099,3913,1,0,0,0,0,0.0,0,0
18100,3914,101,0,0,0,0,0.0,0,0
18101,3915,101,23,86,0,0,0.0,0,0
18160,3920,101,3,5,0,0,0.0,0,0
18162,3923,1,1,0,0,0,0.0,0,0
18174,3935,101,4,0,0,0,0.0,0,0
18175,3936,101,1,0,0,0,0.0,0,0
18183,3951,101,1,4,0,0,0.0,0,0
18184,3953,101,1,1,0,0,0.0,0,0
18185,3956,101,3,0,0,0,0.0,0,0
18187,3962,101,0,0,0,0,0.0,0,0
18188,3963,101,0,2,0,0,0.0,0,0
18192,3966,101,2,3,0,0,0.0,0,0
18194,3971,101,3,3,0,0,0.0,0,0
18196,3978,101,0,0,0,0,0.0,0,0
18201,3983,101,1,0,0,0,0.0,0,0
18207,3986,101,0,1,0,0,0.0,0,0
18213,3995,101,0,0,0,0,0.0,0,0
18215,3997,101,1,0,0,0,0.0,0,0
18239,4015,101,0,3,0,0,0.0,0,0
18240,4016,101,2,0,0,0,0.0,0,0
18241,4017,101,0,0,0,0,0.0,0,0
18244,4022,101,3,0,0,0,0.0,0,0
18245,4023,1,0,0,0,0,0.0,0,0
18247,4026,101,0,0,0,0,0.0,0,0
18253,4029,101,0,0,0,0,0.0,0,0
18255,4034,101,1,2,0,0,0.0,0,0
18256,4036,3,1,0,0,0,0.0,0,0
18257,4037,101,1,0,0,0,0.0,0,0
18259,4039,101,1,0,0,0,0.0,0,0
18263,4042,1,4,0,0,0,0.0,0,0
18288,4050,101,1,2,0,0,0.0,0,0
18306,4058,101,0,0,0,0,0.0,0,0
18309,4061,101,3,2,0,0,0.0,0,0
18320,4070,101,1,0,0,0,0.0,0,0
18321,4071,101,0,1,0,0,0.0,0,0
18323,4074,1,1,0,0,0,0.0,0,0
18324,4075,101,0,0,0,0,0.0,0,0
18325,4077,1,1,0,0,0,0.0,0,0
18328,4082,101,0,0,0,0,0.0,0,0
18335,4084,186,3,5,0,0,0.0,0,0
18337,4088,101,1,4,0,0,0.0,0,0
18338,4089,101,0,1,0,0,0.0,0,0
18344,4097,101,0,0,0,0,0.0,0,0
18353,4103,1,0,0,0,0,0.0,0,0
18354,4105,101,0,0,0,0,0.0,0,0
18355,4106,101,0,0,0,0,0.0,0,0
18356,4107,101,1,0,0,0,0.0,0,0
18383,4114,1,1,0,0,0,0.0,0,0
18384,4115,101,2,0,0,0,0.0,0,0
18389,4117,101,0,11,0,0,0.0,0,0
18392,4121,101,0,0,0,0,0.0,0,0
18411,4132,101,1,5,0,0,0.0,0,0
18414,4135,101,0,0,0,0,0.0,0,0
18416,4138,101,1,0,0,0,0.0,0,0
18418,4140,16,5,0,0,0,0.0,0,0
18432,4149,101,0,0,0,0,0.0,0,0
18434,4151,101,0,0,0,0,0.0,0,0
18435,4152,101,5,0,0,0,0.0,0,0
18438,4157,101,0,0,0,0,0.0,0,0
18458,4172,1,0,0,0,0,0.0,0,0
18459,4173,43,14,0,0,0,0.0,0,0
18460,4174,101,1,0,0,0,0.0,0,0
18467,4178,1,1,0,0,0,0.0,0,0
18468,4181,101,3,2,0,0,0.0,0,0
18470,4186,1,0,0,0,0,0.0,0,0
18472,4188,101,0,0,0,0,0.0,0,0
18473,4189,101,1,0,0,0,0.0,0,0
18474,4190,101,0,0,0,0,0.0,0,0
18477,4193,101,1,0,0,0,0.0,0,0
18478,4194,101,0,0,0,0,0.0,0,0
18481,4199,101,0,0,0,0,0.0,0,0
18482,4200,101,0,0,0,0,0.0,0,0
18483,4202,101,1,0,0,0,0.0,0,0
18499,4215,101,2,0,0,0,0.0,0,0
